CCTV,#genre#
斗鱼说法3,http://zzy789.xyz/douyu1.php?id=8805
斗鱼游戏4K1,http://zzy789.xyz/douyu1.php?id=4147
斗鱼游戏4K2,http://zzy789.xyz/douyu1.php?id=5832903
斗鱼游戏HD1,http://zzy789.xyz/douyu1.php?id=5720533
斗鱼游戏HD2,http://zzy789.xyz/douyu1.php?id=101367
斗鱼游戏HD3,http://zzy789.xyz/douyu1.php?id=641986
斗鱼游戏HD4,http://zzy789.xyz/douyu1.php?id=709710
斗鱼游戏HD5,http://zzy789.xyz/douyu1.php?id=3168536
斗鱼游戏HD6,http://zzy789.xyz/douyu1.php?id=5524515
斗鱼游戏HD7,http://zzy789.xyz/douyu1.php?id=10235695
斗鱼游戏HD8,http://zzy789.xyz/douyu1.php?id=4346416
斗鱼游戏HD9,http://zzy789.xyz/douyu1.php?id=1080583
斗鱼游戏HD10,http://zzy789.xyz/douyu1.php?id=9829796
斗鱼游戏HD11,http://zzy789.xyz/douyu1.php?id=1863767
斗鱼游戏HD12,http://zzy789.xyz/douyu1.php?id=288016
斗鱼游戏HD13,http://zzy789.xyz/douyu1.php?id=5720533
斗鱼游戏HD14,http://zzy789.xyz/douyu1.php?id=2947432
斗鱼游戏HD15,http://zzy789.xyz/douyu1.php?id=9545122
斗鱼游戏HD16,http://zzy789.xyz/douyu1.php?id=9412634
斗鱼游戏HD17,http://zzy789.xyz/douyu1.php?id=10208727
斗鱼游戏HD18,http://zzy789.xyz/douyu1.php?id=582442
斗鱼游戏HD19,http://zzy789.xyz/douyu1.php?id=10389796
斗鱼游戏HD20,http://zzy789.xyz/douyu1.php?id=10072325
斗鱼游戏HD21,http://zzy789.xyz/douyu1.php?id=10608093
斗鱼游戏HD22,http://zzy789.xyz/douyu1.php?id=6601808
斗鱼游戏HD23,http://zzy789.xyz/douyu1.php?id=9747078
斗鱼游戏HD24,http://zzy789.xyz/douyu1.php?id=7929609
斗鱼游戏HD25,http://zzy789.xyz/douyu1.php?id=2038911
斗鱼游戏HD26,http://zzy789.xyz/douyu1.php?id=486816
斗鱼游戏HD27,http://zzy789.xyz/douyu1.php?id=459911
斗鱼游戏HD28,http://zzy789.xyz/douyu1.php?id=4872710
斗鱼游戏HD29,http://zzy789.xyz/douyu1.php?id=428250
斗鱼游戏HD30,http://zzy789.xyz/douyu1.php?id=703747
斗鱼游戏1,http://zzy789.xyz/douyu1.php?id=10208727
斗鱼游戏2,http://zzy789.xyz/douyu1.php?id=156277
斗鱼游戏3,http://zzy789.xyz/douyu1.php?id=2018127
斗鱼游戏4,http://zzy789.xyz/douyu1.php?id=24422
斗鱼游戏5,http://zzy789.xyz/douyu1.php?id=3168536
斗鱼游戏6,http://zzy789.xyz/douyu1.php?id=4147
斗鱼游戏7,http://zzy789.xyz/douyu1.php?id=65251
斗鱼游戏8,http://zzy789.xyz/douyu1.php?id=6712395
斗鱼游戏9,http://zzy789.xyz/douyu1.php?id=693708
斗鱼游戏10,http://zzy789.xyz/douyu1.php?id=709710
斗鱼棋牌1,http://zzy789.xyz/douyu1.php?id=1227260
斗鱼棋牌2,http://zzy789.xyz/douyu1.php?id=851040
斗鱼棋牌3,http://zzy789.xyz/douyu1.php?id=6264482
斗鱼棋牌4,http://zzy789.xyz/douyu1.php?id=4369877
斗鱼歌舞HD1,http://zzy789.xyz/douyu1.php?id=6129898
斗鱼歌舞HD2,http://zzy789.xyz/douyu1.php?id=920891
斗鱼歌舞HD3,http://zzy789.xyz/douyu1.php?id=5943125
斗鱼歌舞HD4,http://zzy789.xyz/douyu1.php?id=3763915
斗鱼歌舞HD5,http://zzy789.xyz/douyu1.php?id=1607787
斗鱼歌舞HD6,http://zzy789.xyz/douyu1.php?id=549212
斗鱼歌舞HD7,http://zzy789.xyz/douyu1.php?id=592561
斗鱼歌舞HD8,http://zzy789.xyz/douyu1.php?id=10386206
斗鱼歌舞HD9,http://zzy789.xyz/douyu1.php?id=8711854
斗鱼歌舞HD10,http://zzy789.xyz/douyu1.php?id=87777
斗鱼歌舞HD11,http://zzy789.xyz/douyu1.php?id=90999
斗鱼歌舞HD12,http://zzy789.xyz/douyu1.php?id=591657
斗鱼歌舞HD13,http://zzy789.xyz/douyu1.php?id=1011
斗鱼歌舞1,http://zzy789.xyz/douyu1.php?id=6266000
斗鱼歌舞2,http://zzy789.xyz/douyu1.php?id=5628327
斗鱼歌舞3,http://zzy789.xyz/douyu1.php?id=4582220
斗鱼歌舞4,http://zzy789.xyz/douyu1.php?id=5103313
斗鱼歌舞5,http://zzy789.xyz/douyu1.php?id=5746514
斗鱼歌舞6,http://zzy789.xyz/douyu1.php?id=7771387
斗鱼歌舞7,http://zzy789.xyz/douyu1.php?id=5367400
斗鱼歌舞8,http://zzy789.xyz/douyu1.php?id=5278299
斗鱼歌舞9,http://zzy789.xyz/douyu1.php?id=10118209
斗鱼歌舞10,http://zzy789.xyz/douyu1.php?id=170426
斗鱼歌舞11,http://zzy789.xyz/douyu1.php?id=22619
斗鱼歌舞12,http://zzy789.xyz/douyu1.php?id=5772555
斗鱼歌舞13,http://zzy789.xyz/douyu1.php?id=6508860
斗鱼歌舞14,http://zzy789.xyz/douyu1.php?id=92000
斗鱼歌舞15,http://zzy789.xyz/douyu1.php?id=9837104
斗鱼综艺HD1,http://zzy789.xyz/douyu1.php?id=131977
斗鱼综艺HD2,http://zzy789.xyz/douyu1.php?id=7298973
斗鱼综艺HD3,http://zzy789.xyz/douyu1.php?id=9236042
斗鱼MTV1,http://zzy789.xyz/douyu1.php?id=231464
斗鱼MTV2,http://zzy789.xyz/douyu1.php?id=5635000
斗鱼MTV3,http://zzy789.xyz/douyu1.php?id=17732
斗鱼MTV4,http://zzy789.xyz/douyu1.php?id=9586235
斗鱼搏击,http://zzy789.xyz/douyu1.php?id=425809
斗鱼车评,http://zzy789.xyz/douyu1.php?id=321987
斗鱼读书,http://zzy789.xyz/douyu1.php?id=11211
斗鱼旅游1,http://zzy789.xyz/douyu1.php?id=1109218
斗鱼旅游2,http://zzy789.xyz/douyu1.php?id=6580174
斗鱼收藏,http://zzy789.xyz/douyu1.php?id=9812765
斗鱼书画1,http://zzy789.xyz/douyu1.php?id=10633755
斗鱼书画2,http://zzy789.xyz/douyu1.php?id=10633758
斗鱼书画3,http://zzy789.xyz/douyu1.php?id=1319043
斗鱼书画4,http://zzy789.xyz/douyu1.php?id=3436981
斗鱼书画5,http://zzy789.xyz/douyu1.php?id=7856263
斗鱼书画6,http://zzy789.xyz/douyu1.php?id=1066432
斗鱼书画7,http://zzy789.xyz/douyu1.php?id=6327572
未分类2,http://zzy789.xyz/douyu1.php?id=10260996
未分类3,http://zzy789.xyz/douyu1.php?id=9356350
未分类4,http://zzy789.xyz/douyu1.php?id=7805562
未分类18,http://zzy789.xyz/douyu1.php?id=252536
未分类21,http://zzy789.xyz/douyu1.php?id=7842226
未分类29,http://epg.112114.xyz/douyu/10180265
未分类30,http://epg.112114.xyz/douyu/675072
未分类32,http://epg.112114.xyz/douyu/7673566
未分类33,http://epg.112114.xyz/douyu/8107217
未分类34,http://epg.112114.xyz/douyu/10254810
未分类36,http://epg.112114.xyz/douyu/5081118
虎牙,#genre#
虎牙直播1,http://fangsong.live/hls/huya.php?id=11601968
虎牙直播2,http://fangsong.live/hls/huya.php?id=11352965
虎牙直播3,http://fangsong.live/hls/huya.php?id=13303478
虎牙直播5,http://fangsong.live/hls/huya.php?id=11352914
虎牙直播6,http://fangsong.live/hls/huya.php?id=20236200
虎牙直播7,http://fangsong.live/hls/huya.php?id=16913382
虎牙直播8,http://fangsong.live/hls/huya.php?id=15454716
虎牙直播9,http://fangsong.live/hls/huya.php?id=16144175
虎牙直播10,http://fangsong.live/hls/huya.php?id=20488841
虎牙直播11,http://fangsong.live/hls/huya.php?id=11601979
虎牙直播12,http://fangsong.live/hls/huya.php?id=15152155
虎牙直播13,http://fangsong.live/hls/huya.php?id=11602045
虎牙直播14,http://fangsong.live/hls/huya.php?id=11352973
虎牙直播15,http://fangsong.live/hls/huya.php?id=880261
虎牙直播16,http://fangsong.live/hls/huya.php?id=11342424
虎牙直播17,http://fangsong.live/hls/huya.php?id=11336571
虎牙直播18,http://fangsong.live/hls/huya.php?id=11601980
虎牙直播19,http://120.233.116.115/tx.hls.huya.com/src/1449574865-1449574865-6225876638278615040-2847699130-10057-A-0-1.m3u8
虎牙直播20,http://120.233.116.115/tx.hls.huya.com/src/1524439830-1524439830-6547419214569799680-3049003116-10057-A-0-1.m3u8
虎牙直播21,http://120.233.116.115/tx.hls.huya.com/src/1352054947-1352054947-5807031779760013312-2704233350-10057-A-0-1-imgplus.m3u8
虎牙直播22,http://121.51.52.16/tx.hls.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.m3u8
虎牙直播23,http://121.51.52.16/tx.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8
虎牙直播24,http://121.51.52.16/tx.hls.huya.com/src/1199549894244-1199549894244-5385969133273743360-2399099911944-10057-A-0-1.m3u8
虎牙直播25,http://120.233.116.115/tx.hls.huya.com/src/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.m3u8
虎牙直播26,http://121.51.52.16/tx.hls.huya.com/src/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1.m3u8
虎牙直播27,http://120.233.116.115/tx.hls.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.m3u8
虎牙直播28,http://121.51.52.16/tx.hls.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8
虎牙直播29,http://fangsong.live/hls/huya.php?id=471843
虎牙直播30,http://fangsong.live/hls/huya.php?id=2688
虎牙直播31,http://fangsong.live/hls/huya.php?id=517135
虎牙直播32,http://fangsong.live/hls/huya.php?id=204388
虎牙直播33,http://fangsong.live/hls/huya.php?id=11635514
虎牙直播34,http://fangsong.live/hls/huya.php?id=23841623
虎牙直播35,http://fangsong.live/hls/huya.php?id=367849
虎牙直播36,http://fangsong.live/hls/huya.php?id=520139
虎牙直播37,http://fangsong.live/hls/huya.php?id=327430
虎牙直播38,http://fangsong.live/hls/huya.php?id=856751
NewTV,#genre#
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV爱情喜剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225748/index.m3u8
NewTV爱情喜剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225748/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225765/index.m3u8
NewTV超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225767/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
NewTV超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
NewTV东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV动作电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225671/index.m3u8
NewTV动作电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225671/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV古装剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV海外剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
NewTV黑莓电竞,http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
NewTV黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
NewTV黑莓电影,http://gslbserv.itv.cmvideo.cn:80/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=8785669936177902664&owchid=ystenlive&owsid=7951969344461621383
NewTV黑莓动画,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
NewTV黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
NewTV黑莓动画,http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV金牌综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
NewTV金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV惊悚悬疑,http://39.135.138.60:18890/PLTV/88888910/224/3221225717/index.m3u8
NewTV惊悚悬疑,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品大剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225714/index.m3u8
NewTV精品大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品纪录,http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
NewTV精品纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NewTV精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn:80/000000001000/7485075951068666323/1.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=7485075951068666323&owchid=ystenlive&owsid=7951969344461285239
NewTV军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军事评论,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV明星大片,http://39.135.138.59:18890/PLTV/88888910/224/3221225716/index.m3u8
NewTV明星大片,http://gslbserv.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=003901FF0001181003FC08A5C8C6C037&userToken=85a5a98cdcab4d800a8ec29a9d917e8d10vv&usergroup=g10045200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=7951969344461437044
NewTV明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV农业致富,http://39.135.138.59:18890/PLTV/88888910/224/3221225670/index.m3u8
NewTV农业致富,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV炫舞未来,http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
NewTV炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV完美游戏,http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
CIBN,#genre#
CIBN-动画乐园,http://211.94.219.178:18080/PLTV/68/224/3221226406/index.m3u8
CIBN-风尚运动,http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8
CIBN-古装剧场,http://211.94.219.178:18080/PLTV/68/224/3221226400/index.m3u8
CIBN-纪录片,http://211.94.219.178:18080/PLTV/68/224/3221226437/index.m3u8
CIBN-骄阳剧场,http://211.94.219.178:18080/PLTV/68/224/3221226423/index.m3u8
CIBN-流金岁月,http://211.94.219.178:18080/PLTV/68/224/3221226425/index.m3u8
CIBN-微电影,http://211.94.219.178:18080/PLTV/68/224/3221226441/index.m3u8
CIBN-综合,http://211.94.219.178:18080/PLTV/68/224/3221226420/index.m3u8
SiTV,#genre#
SiTV动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV法治天地,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
SiTV极速汽车,http://140.207.241.2:8080/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV金色频道,http://140.207.241.2:8080/live/program/live/jingsepd/1300000/mnf.m3u8
SiTV劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
SiTV七彩戏剧,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
SiTV全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
SiTV生活时尚,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
SiTV幸福彩,http://140.207.241.2:8080/live/program/live/xfchd/4000000/mnf.m3u8
SiTV游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV游戏风云,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/yxfyhd/2300000/mnf.m3u8
SiTV都市剧场,http://111.20.33.93/PLTV/88888893/224/3221226581/index.m3u8
SiTV欢笑剧场4K,http://111.20.33.93/PLTV/88888893/224/3221226582/index.m3u8
SiTV极速汽车,http://111.20.33.93/PLTV/88888893/224/3221226574/index.m3u8
SiTV极速汽车,http://111.20.33.93/PLTV/88888893/224/3221226583/index.m3u8
SiTV全纪实,http://111.20.33.93/PLTV/88888893/224/3221226580/index.m3u8
SiTV游戏风云,http://111.20.33.93/PLTV/88888893/224/3221226579/index.m3u8
SiTV游戏风云,http://iptv.tvfix.org/hls/yxfyhd.m3u8
求索,#genre#
求索动物,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
MIGU,#genre#
MIGU今日推荐,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
MIGU喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
MIGU古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
MIGU成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
MIGU郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
MIGU张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
MIGU高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
MIGU周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
MIGU怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
MIGU周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
MIGU午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
MIGU吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
MIGU云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
MIGU每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
MIGU葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
MIGU刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
MIGU僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
MIGU刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
MIGUTVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
MIGU金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
MIGU新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
MIGU试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
MIGU高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
MIGU杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
MIGU4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
MIGU爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
MIGU军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
MIGUSNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
MIGU红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
MIGU少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
